addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
경상남도 창원시 진해구 여좌남로 30-30,(여좌동),36,0,A02,A0205,A02050100,2763678,12,20211027224111,http://tong.visitkorea.or.kr/cms/resource/48/2764148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2764148_image2_1.jpg,128.6596182512,35.1565376711,6,20221123151953,4,16,,여좌천로망스다리(로망스다리),51691
경상남도 창원시 마산합포구 돝섬2길 58,(월영동),36,0,A02,A0202,A02020100,2759873,12,20211020223634,http://tong.visitkorea.or.kr/cms/resource/03/2760103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2760103_image2_1.jpg,128.5811050574,35.1790281677,6,20211021005229,0,16,,돝섬해상유원지,51718
경상남도 창원시 의창구 대산면 대산북로751번길 6,,36,0,A01,A0101,A01010700,2758443,12,20211019010444,http://tong.visitkorea.or.kr/cms/resource/97/2758497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2758497_image2_1.jpg,128.7169689369,35.3563412794,6,20220506103807,0,16,,대산플라워랜드,51120
경상남도 창원시 의창구 북면 천주로 1171,,36,0,A02,A0202,A02020300,2755780,12,20211013003858,,,128.6099811199,35.3546895111,6,20211108202121,0,16,,천마산온천호텔 / 천마온천,51101
경남 창원시 마산회원구 봉암동 산 88,(봉암동),36,0,A01,A0101,A01011800,2750713,12,20210928223914,,,128.6077513641,35.2297007397,6,20210928223914,0,16,,봉암수원지,51348
경상남도 창원시 마산회원구 내서읍 옥정2길 7,,36,0,A02,A0202,A02020600,2747748,12,20210923223359,,,128.5200417542,35.2524188187,6,20221206155200,0,16,,애니멀스토리,51244
경상남도 창원시 진해구 명동로 99,(명동),36,0,A01,A0101,A01011400,2743313,12,20210910225131,,,128.7217366595,35.0969815890,6,20211118013229,0,16,,명동선착장,51623
경상남도 창원시 마산합포구 진동면 광암해안길 117-22,,36,0,A01,A0101,A01011200,2723589,12,20210626004018,,,128.5021445677,35.1021881390,6,20220627164443,0,16,,광암해수욕장,51791
경상남도 창원시 진해구 명동로 62,(명동),36,0,A02,A0202,A02020700,2718734,12,20210528011001,,,128.7193731047,35.0922209680,6,20220518172819,2,16,,진해해양공원,51623
경상남도 창원시 의창구 소계동,,36,0,A01,A0101,A01010400,2714804,12,20210429013601,,,128.5932126884,35.2688766303,6,20220329104343,0,16,,천주산,51113
경상남도 창원시 진해구 장복산길 56-42,,36,0,A02,A0203,A02030600,2674993,12,20201007050648,http://tong.visitkorea.or.kr/cms/resource/20/2676020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2676020_image2_1.jpg,128.6610426255,35.1751494980,6,20220525131641,0,16,,진해드림로드(내 마음을 연주하는 아름다운 꿈길),51578
경상남도 창원시 진해구 행암로 223,(행암동),36,0,A02,A0203,A02030100,2657825,12,20200601221859,,,128.7009490811,35.1156207888,6,20221028112420,0,16,,진해 행암마을,51634
경상남도 창원시 의창구 용지로169번길 26,(용지동),36,0,A01,A0101,A01011700,2656383,12,20200515020157,,,128.6810476727,35.2321184685,6,20220413103958,0,16,,용지호수공원,51434
경상남도 창원시 마산합포구 구산면 해양관광로 1872-60,,36,0,A01,A0101,A01010500,2652400,12,20200414002915,,,128.5628540810,35.0676070014,6,20211210181704,0,16,,창포 해안길,51783
경상남도 창원시 마산합포구 구산면,,36,0,A01,A0101,A01011300,2650458,12,20200327031028,,,128.5619875387,35.0657932994,6,20220906175528,0,16,,저도(창원),51783
경상남도 창원시 마산합포구 돝섬2길 58,(월영동),36,0,A01,A0101,A01011300,2650452,12,20200327025656,,,128.5811050574,35.1790281677,6,20221109134350,0,16,,돝섬(창원),51718
경상남도 창원시 진해구 장복산길 47,,36,0,A02,A0202,A02020500,2638518,12,20191125200733,http://tong.visitkorea.or.kr/cms/resource/78/2639278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2639278_image2_1.jpg,128.6587456835,35.1721886774,6,20210902223945,0,16,,창원 편백 치유의 숲,51578
경상남도 창원시 마산합포구 구산면 로봇랜드로 250,,36,0,A02,A0202,A02020600,2627175,12,20191018233112,http://tong.visitkorea.or.kr/cms/resource/32/2627032_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2627032_image3_1.jpg,128.5870739422,35.0768897314,6,20221104175701,12,16,,마산로봇랜드,51784
경상남도 창원시 마산합포구 오동동,,36,0,A02,A0203,A02030600,2615315,12,20190815002825,http://tong.visitkorea.or.kr/cms/resource/89/2520089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2520089_image2_1.jpg,128.5779823427,35.2074610300,6,20221207140739,0,16,,오동동 통술거리,51727
경상남도 창원시 마산합포구 3·15대로 352,(부림동),36,0,A02,A0203,A02030600,2615314,12,20190815002109,http://tong.visitkorea.or.kr/cms/resource/84/2520084_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/84/2520084_image2_1.JPG,128.5734827796,35.2058277985,6,20220916143209,1,16,,부림시장 먹자골목,51730
경상남도 창원시 마산합포구 월포동,(월포동),36,0,A02,A0202,A02020700,2615313,12,20190815001721,http://tong.visitkorea.or.kr/cms/resource/73/2520073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2520073_image2_1.jpg,128.5645534496,35.1892850496,6,20220906144012,0,16,,임항선 그린웨이,51739
경상남도 창원시 마산합포구 수산1길 74,(신포동2가),36,0,A02,A0203,A02030600,2615296,12,20190815001131,http://tong.visitkorea.or.kr/cms/resource/53/2520053_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/2520053_image2_1.JPG,128.5757521859,35.1998951719,6,20220518171701,0,16,,장어구이거리,51714
경상남도 창원시 진해구 충장로 71,(여좌동),36,0,A02,A0203,A02030600,2614911,12,20190810021058,http://tong.visitkorea.or.kr/cms/resource/85/2519985_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2519985_image2_1.jpg,128.6606238022,35.1534380372,6,20221025170645,0,16,,군항마을 역사길,51693
경상남도 창원시 진해구 충장로 25,(도천동),36,0,A02,A0204,A02040800,2609086,12,20190703025922,,,128.6542771267,35.1537184460,,20220906170519,0,16,,진해근대문화투어(군항문화탐방길),51699
경상남도 창원시 진해구 명동,,36,0,A01,A0101,A01011300,2608671,12,20190702030755,http://tong.visitkorea.or.kr/cms/resource/56/2608656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2608656_image2_1.jpg,128.7107741526,35.0811414972,6,20220817142941,0,16,,소쿠리섬,
경상남도 창원시 진해구 진해대로1137번길 89,,36,0,A01,A0101,A01010700,2606220,12,20190613010335,http://tong.visitkorea.or.kr/cms/resource/21/2639021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2639021_image3_1.jpg,128.7173500274,35.1304999747,6,20210706022003,2,16,,진해보타닉뮤지엄,51630
경상남도 창원시 의창구 동읍 동읍로359번길 27,,36,0,A02,A0202,A02020600,2606218,12,20190613010140,http://tong.visitkorea.or.kr/cms/resource/23/2611423_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/23/2611423_image2_1.bmp,128.6632724090,35.2991939440,6,20221109095912,0,16,,창원단감테마공원,51117
경상남도 창원시 성산구 가음동 31,,36,0,A02,A0202,A02020700,2606208,12,20190613004729,http://tong.visitkorea.or.kr/cms/resource/85/2610485_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/2610485_image2_1.JPG,128.6903503062,35.2074380748,6,20220901162209,0,16,,창원 장미공원,51510
경상남도 창원시 진해구 우도로 5,,36,0,A01,A0101,A01011300,2496313,12,20170619232105,,,128.7222062903,35.0885242115,6,20220518101049,5030,16,,우도,51623
경상남도 창원시 마산회원구 봉암공단2길 22,(봉암동),36,0,A02,A0204,A02040600,2473001,12,20170107003936,http://tong.visitkorea.or.kr/cms/resource/52/2030852_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2030852_image3_1.jpg,128.5975692186,35.2186517958,6,20211222004209,3003,16,,굿데이뮤지엄,51341
경상남도 창원시 마산합포구 구산면 실리섬길 25,,36,0,A01,A0101,A01011300,2387080,12,20160608235908,http://tong.visitkorea.or.kr/cms/resource/18/2387118_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2387118_image2_1.jpg,128.6370449348,35.0637837716,6,20220221130613,4397,16,,실리도,51783
경상남도 창원시 마산합포구 문신길 147,"(추산동, 문신미술관) 일대",36,0,A02,A0202,A02020700,2044361,12,20151201181720,http://tong.visitkorea.or.kr/cms/resource/54/2033254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2033254_image3_1.jpg,128.5671193902,35.2079441121,6,20220803104514,4358,16,,추산근린공원,51281
경상남도 창원시 마산합포구,,36,0,A02,A0203,A02030600,2030782,12,20150923222603,,,128.5766074860,35.2065916582,6,20220919094512,0,16,,상상길(창원),51729
경상남도 창원시 진해구 진해대로 303,(태백동),36,0,A02,A0201,A02010800,2027186,12,20150903233345,http://tong.visitkorea.or.kr/cms/resource/21/2027321_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2027321_image2_1.JPG,128.6584651767,35.1713054381,6,20220419141939,7307,16,,대광사(창원),51578
경상남도 창원시 마산합포구 성호서7길 15-8,,36,0,A02,A0203,A02030600,2019720,12,20150721030848,http://tong.visitkorea.or.kr/cms/resource/55/2033255_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2033255_image3_1.jpg,128.5696552845,35.2077664004,6,20220610144235,8144,16,,가고파 꼬부랑길 벽화마을,51281
경상남도 창원시 의창구 북면 신리길30번길,일대,36,0,A01,A0101,A01010400,1985839,12,20150126193841,http://tong.visitkorea.or.kr/cms/resource/19/2043319_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2043319_image3_1.jpg,128.6028762048,35.3540033477,6,20211203232156,4777,16,055-225-3691,마금산,51103
경상남도 창원시 마산합포구 관해정길 17,(교방동),36,0,A02,A0201,A02010700,1960084,12,20141024235217,,,128.5618280942,35.2113519670,6,20211020015841,2698,16,,회원서원,51269
경상남도 창원시 마산회원구 내서읍 삼계로 63,,36,0,A02,A0201,A02010700,1960037,12,20141024225504,,,128.4978220422,35.2313346745,6,20220518164424,1766,16,,첨두서원,51223
경상남도 창원시 마산회원구 내서읍 원계증산길 57-11,(내서읍),36,0,A02,A0201,A02010700,1960033,12,20141024224947,,,128.5085377633,35.2316376121,6,20220421142717,1696,16,,증산서원,51241
경상남도 창원시 의창구 사화로 311,,36,0,A02,A0201,A02010700,1959993,12,20141024202959,,,128.6356319501,35.2412277298,6,20221024133830,2497,16,,운암서원(창원),51391
경상남도 창원시 마산회원구 두곡길 54,(두척동),36,0,A02,A0201,A02010700,1959571,12,20141024011539,,,128.5494450926,35.2392486092,6,20220726175136,1399,16,,두곡서원(창원),51309
경상남도 창원시 의창구 동읍 석산길16번길 5-11,,36,0,A02,A0201,A02010700,1959558,12,20141024004620,,,128.6592945587,35.3146865744,6,20220831163948,2019,16,,도봉서원,51115
경상남도 창원시 의창구 동읍 동읍로401번길 68,(동읍),36,0,A02,A0201,A02010700,1959556,12,20141024004048,,,128.6593172149,35.2985994944,6,20220906144440,2214,16,,도남서원,51117
경상남도 창원시 마산회원구 구암북4길 7-10,(구암동),36,0,A02,A0201,A02010700,1959502,12,20141023220619,,,128.5915410698,35.2519312819,6,20211208001305,1724,16,,구암서원(창원),51204
경상남도 창원시 의창구 의안로59번길 6,,36,0,A02,A0201,A02010700,1955460,12,20141013190630,,,128.6236045113,35.2675801069,6,20220817102549,2722,16,,창원향교,51197
경상남도 창원시 마산합포구 진동면 교동1길 86,,36,0,A02,A0201,A02010700,1955405,12,20141013181356,http://tong.visitkorea.or.kr/cms/resource/62/2767362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2767362_image2_1.jpg,128.4989582896,35.1188584339,6,20220817131727,1877,16,,마산향교,51790
경상남도 창원시 진해구 명동로 62,,36,0,A02,A0205,A02050600,1905207,12,20140314001719,,,128.7193731056,35.0921876381,6,20220609104925,16767,16,,창원솔라타워,51623
경상남도 창원시 마산합포구 오동서6길 24,(중성동),36,0,A02,A0203,A02030600,1905110,12,20140313203057,http://tong.visitkorea.or.kr/cms/resource/49/2033249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2033249_image3_1.jpg,128.5748020743,35.2071082341,6,20220324151928,12905,16,,창동예술촌,51729
경상남도 창원시 성산구 충혼로 29 충혼탑,,36,0,A02,A0205,A02050200,1622888,12,20120505022757,,,128.6581969951,35.2282629294,6,20220509160250,19370,16,,충혼탑,51412
경상남도 창원시 성산구 삼정자로 79,"(성주동,유니온빌리지)",36,0,A02,A0205,A02050200,1622822,12,20120505015912,,,128.7130567788,35.2029445483,6,20210827024814,17280,16,,삼정자동마애불,51470
경상남도 창원시 진해구 대장로 273,(대장동),36,0,A01,A0101,A01010900,1622575,12,20120504224317,,,128.7785359435,35.1458660338,6,20210827031653,25300,16,,성흥사 계곡,51598
경남 창원시 마산회원구 봉암동,,36,0,A02,A0205,A02050200,1622405,12,20120504201538,,,128.6043376655,35.2337168931,6,20221018113235,21290,16,,팔용산 돌탑,"630-500,1"
경상남도 창원시 의창구 대산면 진산대로505번길 92,,36,0,A02,A0203,A02030100,1553127,12,20120216003056,http://tong.visitkorea.or.kr/cms/resource/33/2631033_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/33/2631033_image2_1.bmp,128.7024344286,35.3441562720,6,20220923162550,22833,16,,빗돌배기마을(송등),51125
